batch,index,music,hashtag,author,likes,comments,shares,saves
3,9,original sound - ᴾᴿᴬᴰᴬᴬ,"spiderman, milesmorales, spidermanacrossthespiderverse, peterparker, bape, streetwear, marvel",avian.mariox,399300,3001,56800,4989
3,10,The Pink Panther - Main Theme - Geek Music,"fyp%E3%82%B7, viral, xybca",don.5ae,3600000,28700,234900,35600
3,11,Oi - My Soul Gone,"tmnt, ninjaturtles, fyp, raphael, viral, trending",radicalraphael,1200000,9338,125600,17500
3,12,sonido original - Chachi _0102,"@iloverussellwilson, @888tweak, football, nba, kobe, soccer, neymar, fyp, foryou",zostyler,823900,2635,82200,1289
3,13,Originalton - rebekahwing,"fyp, goviral, viral%3F, viral, fyp%E3%82%B7, real, makemefamous, makemeviral, xybca, musically, oldtrend, trending",assalll13,1100000,2487,90400,3873
3,14,original sound - handleyourliquor,,bgk.24,1000000,2659,108800,18600
3,15,GoodGooglyMooglyyy - Undergroundmusiclover,fyp,liayxo,1100000,8612,83100,10700
3,16,original sound - Sam Middleton,,itz_justlola,269000,952,20300,3839
3,17,son original - Acoustic Music Song,"generations, generation, fyp, fyp%E3%82%B7, foryou, trending, fish, fishing, fishtok",lauren.canty,115200,6176,6089,1714
3,18,original sound - ★𝐩𝐚𝐢𝐬𝐥𝐞𝐲★,"fyp%E3%82%B7, relatable, fyppppppppppppppppppppppp, realization, foryoupage, blowthisup, foryou, trending, thefloridaproject",morasecreate_page2,618500,12200,61200,5460
3,19,original sound - zb cam,"fyp, fortnite, fortniteclips, clutch, duo, squad",unhinged.v2,1600000,18000,185400,35800
3,20,Shut up My Moms Calling - Hotel Ugly,"caraccessories, carplay, foryou",carsynccentral,205600,999,50400,11000
3,21,kai bomboclaat - 6’2 with dreads btw,"fyp, foryourpage, relatable, school, foryoupage, viral, real",jnl.production,740800,4511,87400,5241
3,22,original sound - scarlett ʚɞ,"glitterroses, hellokitty, viral, share, repost, eternalroses, couquette, hellokitty, pink, glitter, roses, sparky, foreverroses, foryoupage, pinkbouquet%F0%9F%92%90, flowers, hellokittylover, hellokittybouquet, hellokitty%F0%9F%98%BB",quiroz_eternalroses111,5100000,41900,594200,90700
3,23,الصوت الأصلي - revo,"fy, foryou",alayaxharmon,371900,2036,40000,2137
3,24,original sound - Jon Harris,"fyp, funny",cowphobia86,1100000,4317,81300,15600
3,25,"Ocarina Of Time Theme (From ""The Legend Of Zelda"") - Gaming World","fyp%E3%82%B7, viral, trending, dreads, locs",babyfxce.josh,1300000,63400,101500,6753
3,26,original sound - SPECIALK,"fyp, viral, orlandobrown",kburton_25,621200,9533,66100,30700
4,0,Donk by Beyoncé - ㅤ,,hjevelyn,871300,1824,34600,1223
4,1,original sound - Midwest Designs,"cleantok, cleaningtiktok, momsoftiktok, cleanhome, cleanwithme, cleaninghacks, sundayreset, cleaningtips, sofacleaning, cleanwithme, satisfying, asmrcleaning, fyp",kate_cleanhome,286800,674,36000,6952
4,2,original sound - Nutz💫☔️,"fyp%E3%82%B7, funny",tina_042,1500000,3045,120000,15300
4,3,original sound - ESPN,fyp%E3%82%B7,97honestav,737300,2415,25700,6118
4,4,original sound - prettyaxme,"dnd, yhauna, fyp, fypage, fy, foryoupage, foryou, fyp%E3%82%B7%E3%82%9Aviral, fypdongggggggg, fyppppppppppppppppppppppp, dontletthisflop, relatable, funny, viral, viralvideo, blowthisup, trending, flopada, flopera, floptok%F0%9F%98%8D%F0%9F%98%8D%F0%9F%98%AD%F0%9F%98%8C%F0%9F%A4%9E%F0%9F%92%85%F0%9F%92%85, floptok, makemefamous, xyzbca, xyzbcafyp%E3%82%B7, viraltiktok, tiktok, relateablecontent, ipad, stopflop%F0%9F%A5%B1",yhauna,1100000,4998,106500,6235
4,5,original sound - meredith on tour,"fyp, concert, oliviarodrigo, sourtour, gutstour",meredithontour,1300000,5396,114900,7028
4,6,son original - 𝑴𝒂𝒙𝒊. 𝒇𝒖𝒕 🥏,"bowhunting, bigbuck, archery",thebowhunterdude,537600,6531,64599,38100
4,7,original sound - 𝗮𝗺𝗮𝘆𝗮,"nadiaj, fyp",notnadiajocelyn,244200,1238,27100,554
4,8,original sound - Board Games for 2,"boardgames, gamenight, couple, fun",games4two,287800,388,5796,774
4,9,original sound 🕷️ - katie,"zednecrodopolis, zed, zombies, zombies2, zombies3, disney, disneyedit, kziev, milomanheim, fyp, edit",kziev,544200,4500,121100,5984
4,10,الصوت الأصلي - انمار جاكسون,,kbsviews,2700000,8891,297700,25800
4,11,original sound - Spigen,"samsunggalaxy, tech, asmr, unboxing",spigenworld,566600,2431,53800,11300
4,12,"original sound - Sounds , dances, outfits,shoes","@lissethchavez_, therookie",jennadewan,236300,747,9582,494
4,13,original sound - 4funziez,"coffee, lateforwork, elmodriving, cops, elmo, drivingtowork, work, traffic",.4funziez,4300000,25600,460400,438800
4,14,original sound - AMBER,"jakewebber, johnnieguilbert, fyp, jakeandjohnnie, foryoupage, foryou",itscatherineamber,377200,803,31200,735
4,15,original sound - #getactive🫵🏾,"tommytheclownedit, fyp%E3%82%B7, tommytheclownn, ifollowcommunityguidlines, tsquadedits, ladyktsquad, ladyktommy, ladyktommytheclown%F0%9F%92%95, lineitup",_tsquaddeditz,83200,327,12300,402
4,16,original sound - Tra Rags,,ben.duong,600800,7492,44000,4645
4,17,original sound - $,,divinezay,5900000,7971,398200,106300
4,18,original sound - Brooke 👩🏼‍🎤,"fyp, viral, trending, twins",ayetaetae_,666700,1303,105600,6553
4,19,Te Llenaste - El Alfa & Yomel El Meloso & El Fother,"@user1760982938853, fyp%E3%82%B7, cutebaby, babyfever, trending",queen_kye18,44300,1054,2397,420
4,20,Aesthetic - Tollan Kim,"fyp, foryou, gaming, saloodz, foryoupage, trending, fortnite, fortnitetips",saloodz,195500,1909,18900,433
4,21,original sound - toxicmentor,"fyp, viral, blowthisup, relatable, xybca",_atg.aj,1400000,14100,117900,13900
4,22,original sound - Charming Critter Haven,"cute, rabbit",tianyuanmengchong,13500000,74600,1100000,809700
4,23,original sound - OriginalMedia,"kaicenat, fyp",originalmedia_,761400,2459,63900,2319
4,24,original sound - VXReel,"vfx, robotvaccuum, robotvacuumandmopcombo, robotvacuumcleaner",vxreel,221800,3718,18700,23600
4,25,Cha Cha Freestyle - 🛸LINK🛸,,courtyy1,966200,17800,87200,31300
4,26,Originalton - Deutsche Memes | Green Screen,"samandcolby, samgolbach, colbybrock, snc, reuniting, lmao, bsf, itsbeen2minutes, lol, samandcolbyfyp, samgolbachfyp, colbybrockfyp, sncfyp, samandcolbyedit, samgolbachedit, colbybrockedit, bestiegoals, trapboys, 25x25, traphouse, 2020energy, vineenergy, funny, relatable, covid19, samandcolbyvstheworld, samgolbachfan, colbybrockfan, samandcolbyfan, sncfan, snc, viral, fyp, fypage, foryou, fy, foryoupage, colbsamxplr, @samandcolby, @colbybrock, @samgolbach, capcut",colbsamxplr,604300,16900,97300,10700
4,27,original sound - CFN KASAI,"fyp, xybca, cfn, mamamoo",thiskasai,2700000,9009,257500,30200
4,28,original sound - gianna,"dogsoftiktok, dog, smartdog",giannamjoyce,560400,1945,37900,16600
4,29,Why You Asking All Them Questions - Spoken Reasons,,maribethfields,11000000,42200,725400,373200
5,0,original sound - Emilee Redding,"happynewyear, greenflagsinmen, everydaymakeup, drugstoremakeupmusthaves, adios2023",emileeredding,1700000,2793,76900,10000
5,1,original sound - Jillian !,"fyp, sick, cold, cough",harperzilmer4,530700,5347,41300,3999
5,2,Follow my insta - ‍,"shoeslaces, foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, fyp%E3%82%B7, nike, airforce, viral, trending, sneakers",coco_kick.io,187100,215,57900,7519
5,3,original sound - Kervo.dolo,,kervo.dolo,2100000,16700,207700,43900
5,4,生活总是要继续 - 楚枫,"cute, rabbit",tianyuanmengchong,864800,8768,56100,108000
5,5,Aces (Sped Up Version) - dkj & sped up nightcore,"fortnite, fortnitechapter5, xpglitch, fortnitelevels, fortnitexpmaps",pzndo,726200,3703,255000,17900
5,6,Rio romeo - 𝖑𝖚𝖍'🕷 ★,pou,pouplushiess,2400000,30400,251600,90900
5,7,Floaters - Tee Grizzley,"roblox, robloxfyp, fyp, relatable, xyzbca",am.aiya,202900,4907,22900,612
5,8,Diamondz n Roses - VaporGod,"essential, essentials, stoic, roomdecor",menshape,82500,1404,15100,5134
5,9,original sound - Toyy,"friends, paramore, herway, herwaychallenge, presidentdeborahalivilliams, deborahaliwilliams, floptok, flopera",toyyii_,226000,892,25900,1666
5,10,original sound - abeardedman,"fyp, foryoupage, motivation, foryou, fyp%E3%82%B7, trending, viral",abeardedmanofficial,621400,3285,45700,11600
5,11,original sound - Hippyt𖦹ri,"fortnitefunnymoments, fortnitefunnyclips, fortnitecontent, fortnitefunnyclips%F0%9F%98%82, trending, fortniteshortclips, fortnitefunnyfyp",hippytori,1700000,7260,268700,40700
5,12,original sound - Sarah Durnell,@adrianmiguelll,sarahdurnell,368500,1539,23800,4132
5,13,original sound - Elroy Red Beard,"fyp%E3%82%B7, foryou, foryoupage, fyp, fy, indiana, waaaygood, everydayfunday, pinkysup, jasonwhatareyoudoing, ayoooo, longervideos",elroyredbeard,1200000,32600,95000,108600
5,14,Jaunty Gumption - Kevin MacLeod,"fyp, jakewebber, fy, artist, trend, drawing, viral, artwork, fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7, sketch",widesquaretables,375900,8867,52300,2860
5,15,original sound - 🐞,"school, funny, viral, theonlyfamousbrian, relatable",onlyfamousbrian03,802800,2065,74200,5075
5,16,Oi - My Soul Gone,"fortnite, meme, bird, goviral, fyp, fortnitememe",defaultcarson,336200,1137,22900,4480
5,17,original sound - ྀི,"fyp, seraphsworld, bts, film",_seraphsworld_,469000,3106,45700,1112
5,18,オリジナル楽曲 - viola - Udon,"fyp, relatable, relationship, couple, viralvideo, gf, bf, huh, foryourpage",jnl.production,350400,2706,30300,2107
5,19,original sound - Evan,"capcut, glitter, roses",nails4_youu,709300,3497,100500,12200
5,20,som original - DM Songs,,dobretwins,4800000,14800,326000,21000
5,21,original sound - vrozix,"fortnite, fortnitememes, fortniteclips, fyp",vrozix,169500,1056,13100,235
5,22,original sound - Peachybbies Slime Shop,peachyslimes,peachyslimeshopp,193900,561,7748,106
5,23,EXile 0.8X - Remix - VodKe,"car, auto, cartiktok, cars",autoued,391800,4465,70600,54800
5,24,original sound - mogger✞,"real, fyp%E3%82%B7",lookmaxxer42,441900,14500,69900,8350
5,25,original sound - nikscopes,"foryou, fyp, fortnite, viral, fortniteclips, fortnitefunny, fortnitememes, trending, fortnitebr, fortnitepro, fortnitetips, fortniteclan, funny, gaming",nikscopes,188600,616,25000,730
5,26,Shoot It Out - Jdot Breezy,"fyp, foryou, foryoupage, football, viral, derwinjames",notflockrams,1900000,13300,181000,17000
5,27,original sound - 𝐤𝐫𝐢𝐬 🧸ྀིྀི !!,"georgiecooper, mandymcallister, foryou, foryoupage, fyp, actives, vsp, videostar, videostaredit, videostartutorial, coloringtutorial, videostarcoloring, vsedits, edit, qrcode, qrcodes, vsqrcodes, flopera, krissaily, strangerthings, strangerthingsedit, youngsheldon, missybeingmissy, georgecoopergettingroasted, stacyandmateo",krissaily,139900,639,14000,148
